Date,Open,High,Low,Close,Volume
2018-03-07 00:00:00-05:00,239.3696130888159,241.81268361589687,239.17487303828761,241.4586181640625,87063500
2018-03-08 00:00:00-05:00,242.14030289771503,242.75107755543033,241.14007497859853,242.62716674804688,66901200
2018-03-09 00:00:00-05:00,244.04347419217535,246.84947204589844,243.72479621038616,246.84947204589844,113625300
2018-03-12 00:00:00-04:00,247.14152241608159,247.76999075934336,246.150101110857,246.53958129882812,71924800
2018-03-13 00:00:00-04:00,247.7080690658096,248.21262672548423,244.33554494225595,244.94631958007812,91968900
2018-03-14 00:00:00-04:00,245.91111960827695,246.09699928964278,243.13167675180094,243.68931579589844,105895100
2018-03-15 00:00:00-04:00,244.20275808192113,244.8489203287661,242.9192399800569,243.42379760742188,83433000
2018-03-16 00:00:00-04:00,243.9544569963715,244.74543346368802,243.63452974330383,243.68785095214844,100343700
2018-03-19 00:00:00-04:00,242.93237092822022,243.86551897393488,238.72870252592256,240.39060974121094,109208400
2018-03-20 00:00:00-04:00,240.79057308663496,241.4393505361572,240.1151350362649,240.79946899414062,59757300
2018-03-21 00:00:00-04:00,240.754996324816,242.86126497961098,240.12401074338666,240.33729553222656,78709600
2018-03-22 00:00:00-04:00,238.09768891476452,238.95085506648576,234.05398457579776,234.3295135498047,148785900
2018-03-23 00:00:00-04:00,234.77389041514425,235.10271347863127,229.13936456233742,229.3348846435547,183534800
2018-03-26 00:00:00-04:00,232.9608465687235,235.89362013754916,230.54352014580505,235.60922241210938,141956100
2018-03-27 00:00:00-04:00,236.5513270783424,237.08453898767965,230.03697466208033,231.60113525390625,129941400
2018-03-28 00:00:00-04:00,231.7344459062011,233.4141448412357,229.80590569801302,230.91680908203125,146452300
2018-03-29 00:00:00-04:00,232.06326462842958,235.74258958588737,230.92570066933587,233.86737060546875,111601600
2018-04-02 00:00:00-04:00,233.33411117150956,233.8495854751294,226.33098620312416,228.8194122314453,186286300
2018-04-03 00:00:00-04:00,230.06367508621696,232.23216096514295,228.25956882286204,231.7522430419922,119956900
2018-04-04 00:00:00-04:00,228.1795808557196,234.9427484032861,228.04627785891054,234.23178100585938,123715300
2018-04-05 00:00:00-04:00,236.00031335175805,236.9690450078597,234.90720173667543,236.080322265625,82652600
2018-04-06 00:00:00-04:00,234.10737707814053,235.60929369136565,229.29048746225988,230.819091796875,179521200
2018-04-09 00:00:00-04:00,232.28544231452105,235.36931109609853,231.01457539251095,231.9566192626953,105442900
2018-04-10 00:00:00-04:00,234.86277125890373,236.43582801742298,233.71633834196223,235.6448516845703,103529000
2018-04-11 00:00:00-04:00,234.1517629537002,236.08030308116454,234.08067707363097,234.4095001220703,91140200
2018-04-12 00:00:00-04:00,235.74259891596998,237.28896777987222,235.56484352215043,236.33802795410156,68890500
2018-04-13 00:00:00-04:00,237.65337394851687,237.76891225526327,234.63172176707917,235.6448516845703,85079200
2018-04-16 00:00:00-04:00,237.28897829408177,238.355456460924,236.4624726316956,237.58224487304688,63405300
2018-04-17 00:00:00-04:00,239.35970770097333,240.72834845227192,238.8442603934722,240.1240234375,64682000
2018-04-18 00:00:00-04:00,240.56836378930137,241.1104716493528,239.83960462382296,240.3017578125,57303900
2018-04-19 00:00:00-04:00,239.64406925265,239.84848523627377,237.9288409607125,238.96865844726562,77655900
2018-04-20 00:00:00-04:00,238.89749159648994,239.11967222013325,236.05356876519244,236.94229125976562,99953100
2018-04-23 00:00:00-04:00,237.5200354025626,238.0799350381296,235.82257180581618,236.9068145751953,65558000
2018-04-24 00:00:00-04:00,237.93772594186268,238.15990660538384,232.20545397435194,233.71629333496094,112885500
2018-04-25 00:00:00-04:00,233.65407916746446,234.73832190389882,231.82331264684532,234.29396057128906,103840900
2018-04-26 00:00:00-04:00,235.32482607285817,237.5110757145578,234.88046484607696,236.67567443847656,67731900
2018-04-27 00:00:00-04:00,237.28897413951213,237.59113661977153,235.95589001513287,236.89793395996094,57053600
2018-04-30 00:00:00-04:00,237.52002180964712,238.07992141317192,235.00492154645832,235.07603454589844,82182300
2018-05-01 00:00:00-04:00,234.50726282004828,235.60040154358634,232.94310213368462,235.49375915527344,74203400
2018-05-02 00:00:00-04:00,235.29824001375923,236.11584974188295,233.52079454363667,233.91183471679688,86368900
2018-05-03 00:00:00-04:00,233.07638942215556,234.05396254987699,230.22357045055128,233.3963165283203,136311500
2018-05-04 00:00:00-04:00,232.4187771802006,237.10236369987143,232.08995408325993,236.41802978515625,91222100
2018-05-07 00:00:00-04:00,237.19121965230207,238.19545354325084,236.49798989421606,237.21788024902344,55304900
2018-05-08 00:00:00-04:00,236.84460477325905,237.582232696994,235.64482367746677,237.21788024902344,67499200
2018-05-09 00:00:00-04:00,237.89329084774033,239.8395957715519,237.36894769827336,239.51077270507812,59666100
2018-05-10 00:00:00-04:00,240.2572880875377,242.0791858699368,240.15064570450244,241.75033569335938,72063900
2018-05-11 00:00:00-04:00,241.87478572752246,242.7546125668441,241.35931134687678,242.48800659179688,59871500
2018-05-14 00:00:00-04:00,242.92344275646653,243.58108883003393,242.05248480692555,242.603515625,54790600
2018-05-15 00:00:00-04:00,241.36814357423518,241.38590826066294,239.9817386264268,240.93267822265625,87036100
2018-05-16 00:00:00-04:00,240.96824294163184,242.4079691195213,240.9415552285913,241.94581604003906,53942600
2018-05-17 00:00:00-04:00,241.67925323870662,242.8257131159196,240.95939002134753,241.74147033691406,56536400
2018-05-18 00:00:00-04:00,241.3948526526114,241.75923221001187,240.78163182694522,241.13711547851562,64368000
2018-05-21 00:00:00-04:00,242.63020710515173,243.49226925911267,242.23916692469527,242.95013427734375,58025900
2018-05-22 00:00:00-04:00,243.47434714736264,243.732084201474,241.9457437477234,242.27456665039062,52966400
2018-05-23 00:00:00-04:00,240.9949756654399,242.9679413831378,240.83498494760778,242.94125366210938,64694200
2018-05-24 00:00:00-04:00,242.5412702862164,242.81677210233906,240.64828694716368,242.44349670410156,76043800
2018-05-25 00:00:00-04:00,241.86587524414062,242.49686076150076,241.35929680041602,241.86587524414062,56374800
2018-05-29 00:00:00-04:00,240.2305813448302,240.99489681253556,237.96434977566923,239.08412170410156,115908600
2018-05-30 00:00:00-04:00,240.39937566635814,242.71892778840606,240.3282898178023,242.27456665039062,69678400
2018-05-31 00:00:00-04:00,241.86584354868728,242.16800596982134,240.18617198390376,240.79049682617188,93519900
2018-06-01 00:00:00-04:00,242.0969436192824,243.4566882073279,242.02583061818825,243.15452575683594,71258400
2018-06-04 00:00:00-04:00,243.98108289087327,244.56764322638998,243.7411374852083,244.30990600585938,45385200
2018-06-05 00:00:00-04:00,244.44320322520517,244.8697999468515,243.67001870357677,244.48765563964844,51135000
2018-06-06 00:00:00-04:00,245.10084668446635,246.63831963308894,244.4787299314409,246.53167724609375,62732200
2018-06-07 00:00:00-04:00,247.02052509632892,247.31379170102718,245.58966721562373,246.5050506591797,72969400
2018-06-08 00:00:00-04:00,246.0429402523731,247.28714688785212,245.87408073166483,247.23382568359375,72139700
2018-06-11 00:00:00-04:00,247.45596442110144,248.28247006853778,247.34042612425563,247.56260681152344,58892500
2018-06-12 00:00:00-04:00,247.98029958142797,248.2469055488745,247.2337757509126,247.88255310058594,72329000
2018-06-13 00:00:00-04:00,248.12250488885246,248.38024207849372,246.8871672571803,247.09158325195312,79070600
2018-06-14 00:00:00-04:00,247.96251007517705,248.2468807047724,247.11821272665037,247.7136688232422,77097600
2018-06-15 00:00:00-04:00,246.92452230785386,247.73689473954738,245.8086306011512,247.3976593017578,120041600
2018-06-18 00:00:00-04:00,245.93366015191273,247.01386321971356,245.45161442475845,246.8888702392578,52917600
2018-06-19 00:00:00-04:00,244.6034653346898,246.16571374467412,244.18388895769883,245.94253540039062,97531500
2018-06-20 00:00:00-04:00,246.62990943307346,247.03164134127,246.0228708884895,246.3621063232422,53785500
2018-06-21 00:00:00-04:00,246.3532327347136,246.37110444218564,244.31784685522672,244.81776428222656,71061400
2018-06-22 00:00:00-04:00,246.08537691128512,246.2014340111988,245.04089025551258,245.26406860351562,54898500
2018-06-25 00:00:00-04:00,244.10350010202808,244.26418193994002,240.22912807507456,241.92527770996094,137854200
2018-06-26 00:00:00-04:00,242.49660787702135,243.31788870085893,241.73779626731033,242.4608917236328,68547400
2018-06-27 00:00:00-04:00,243.05016134884588,244.48741685986784,240.3005887939629,240.45236206054688,105110700
2018-06-28 00:00:00-04:00,240.39887737774637,242.59494542852585,239.684690079167,241.8272247314453,76650500
2018-06-29 00:00:00-04:00,242.9251689645356,244.29995524520146,242.05923586640498,242.17529296875,97592500
2018-07-02 00:00:00-04:00,240.59515410297473,242.8537175111191,240.35410409229647,242.69300842285156,63554800
2018-07-03 00:00:00-04:00,243.5947368336165,243.69294948861847,241.40760502884183,241.83609008789062,42187100
2018-07-05 00:00:00-04:00,242.96974313495832,243.8713648653579,241.8895406388005,243.80886840820312,56925900
2018-07-06 00:00:00-04:00,243.83575404000513,246.24606390247396,243.451866568437,245.8711395263672,66493700
2018-07-09 00:00:00-04:00,246.87986874706564,248.13859785355555,246.835243976457,248.0850372314453,50550400
2018-07-10 00:00:00-04:00,248.5403927814095,249.07602638177397,248.2457820416536,248.97781372070312,51966800
2018-07-11 00:00:00-04:00,247.41548017279734,248.21000806907517,246.8530664472878,247.15658569335938,77054700
2018-07-12 00:00:00-04:00,248.42426932853976,249.4508842297889,247.81723079048194,249.39732360839844,60124700
2018-07-13 00:00:00-04:00,249.21882560765826,249.89726930352268,248.763533030648,249.59375,48216000
2018-07-16 00:00:00-04:00,249.6384358859248,249.78124608293734,248.92424868358145,249.37060546875,48201000
2018-07-17 00:00:00-04:00,248.59390665966666,250.77212957958386,248.54034603404995,250.37933349609375,52315500
2018-07-18 00:00:00-04:00,250.45964919524837,251.01312709981357,250.01329253112178,250.906005859375,44593500
2018-07-19 00:00:00-04:00,250.23645573242436,250.6203159019351,249.47764400060157,249.959716796875,61412100
2018-07-20 00:00:00-04:00,249.754489519327,250.3883358298389,249.5134666400569,249.6741485595703,82337700
2018-07-23 00:00:00-04:00,249.46878583177696,250.3436275816381,249.1206145075609,250.13832092285156,47047600
2018-07-24 00:00:00-04:00,251.5577122880871,252.2450917866238,250.52216149268153,251.39700317382812,68026900
2018-07-25 00:00:00-04:00,251.14708830579517,253.86094509647802,251.10246352616218,253.53958129882812,78882900
2018-07-26 00:00:00-04:00,252.816516799434,253.62886224740396,252.71830413124928,252.9414825439453,57919500
2018-07-27 00:00:00-04:00,253.2717264456695,253.36993909222014,250.29900263050504,251.22743225097656,76768700
2018-07-30 00:00:00-04:00,251.30779204627154,251.46847394164269,249.38843618111608,249.9151611328125,63742500
2018-07-31 00:00:00-04:00,250.68289348138214,251.76306926459455,250.29903318766821,251.1470947265625,68570500
2018-08-01 00:00:00-04:00,251.35234242817245,251.86119552302227,250.0757690092586,250.72743225097656,53853300
2018-08-02 00:00:00-04:00,249.415167747765,252.2628979484789,249.20983389282733,252.0933074951172,63426400
2018-08-03 00:00:00-04:00,252.2183282843449,253.2270988351803,252.03977469813512,253.1735382080078,53935400
2018-08-06 00:00:00-04:00,253.2092458145483,254.41438712864309,252.81644973292657,254.10195922851562,39400900
2018-08-07 00:00:00-04:00,254.77146483278077,255.32494272649618,254.6375360414092,254.94105529785156,43196600
2018-08-08 00:00:00-04:00,254.77148462583656,255.23568577585053,254.3697527074079,254.83395385742188,42114600
2018-08-09 00:00:00-04:00,254.8964498520815,255.28924591806472,254.3519077680981,254.48580932617188,35717000
2018-08-10 00:00:00-04:00,253.0396104425476,253.58415251024132,252.06652891493675,252.7807159423828,77076000
2018-08-13 00:00:00-04:00,253.05747040529295,253.67344483519318,251.5398467170124,251.83445739746094,65732900
2018-08-14 00:00:00-04:00,252.56642743143982,253.6823189177448,252.1736314487849,253.44126892089844,43842000
2018-08-15 00:00:00-04:00,252.08449229710214,252.2273297545392,250.10266684578474,251.54885864257812,102925400
2018-08-16 00:00:00-04:00,252.99494291766493,254.4590058015799,252.95922675762003,253.58413696289062,69967900
2018-08-17 00:00:00-04:00,253.378850823594,254.92325492592943,252.9682102577964,254.47689819335938,65618500
2018-08-20 00:00:00-04:00,254.93216181357167,255.28924171036638,254.47686928017478,255.0214385986328,39807500
2018-08-21 00:00:00-04:00,255.53922692922117,256.48550101365754,255.0571540345329,255.61956787109375,67272000
2018-08-22 00:00:00-04:00,255.20883322601682,255.99442513709798,254.94100294172503,255.4677276611328,44993300
2018-08-23 00:00:00-04:00,255.28919135683145,256.15512423857217,254.80711860734579,255.12850952148438,49204900
2018-08-24 00:00:00-04:00,255.7087917256957,256.80683885752967,255.65523110886937,256.66400146484375,57487400
2018-08-27 00:00:00-04:00,257.86921281946275,258.7976425030623,257.7085309252208,258.6905212402344,57072400
2018-08-28 00:00:00-04:00,259.15466838543637,259.26181686936127,258.3512318384164,258.8154602050781,46943500
2018-08-29 00:00:00-04:00,259.02968081501746,260.44015576794226,258.78865804429665,260.20806884765625,61485500
2018-08-30 00:00:00-04:00,259.72607385111013,260.10099827341065,258.55662131865336,259.15472412109375,61229500
2018-08-31 00:00:00-04:00,258.744028381355,259.60996140147194,258.2530469470763,259.1636047363281,66140800
2018-09-04 00:00:00-04:00,258.74409599099647,259.07439565055813,257.7085449880602,258.7173156738281,57594400
2018-09-05 00:00:00-04:00,258.360201043774,258.5655349434943,257.00328641681773,258.0209655761719,72452400
2018-09-06 00:00:00-04:00,258.12800950445825,258.43152871521755,256.2086816239088,257.2442321777344,65909900
2018-09-07 00:00:00-04:00,256.19090680477024,257.72637497526324,255.9498567458195,256.744384765625,73524800
2018-09-10 00:00:00-04:00,257.7619655140776,258.029795783636,256.9942453435805,257.1906433105469,50210900
2018-09-11 00:00:00-04:00,256.53906626382576,258.485175095678,256.19092217610506,258.038818359375,50530500
2018-09-12 00:00:00-04:00,258.0477882410099,258.7083875799472,257.30684794815784,258.1013488769531,59810800
2018-09-13 00:00:00-04:00,259.17251187714083,259.81526649348336,258.88683710466734,259.6277770996094,51034200
2018-09-14 00:00:00-04:00,259.83310615666596,260.02056830363557,258.8868323283208,259.67242431640625,55079900
2018-09-17 00:00:00-04:00,259.6189246505068,259.65461357220147,258.0209599924916,258.2976989746094,68244000
2018-09-18 00:00:00-04:00,258.5119252312873,260.2973519680675,258.4851449199736,259.6992492675781,61930400
2018-09-19 00:00:00-04:00,259.75289580283675,260.39565073040524,259.6279028130651,259.97607421875,49080600
2018-09-20 00:00:00-04:00,261.243607797826,262.40412407765285,259.99378750454133,262.0827331542969,100360600
2018-09-21 00:00:00-04:00,262.82975812096424,262.9463405779948,261.6819135211442,261.84332275390625,105479700
2018-09-24 00:00:00-04:00,261.26038712540173,261.403871093376,260.390534384211,260.9734191894531,53409600
2018-09-25 00:00:00-04:00,261.4308517286274,261.53845789547455,260.4892704019376,260.73138427734375,44370000
2018-09-26 00:00:00-04:00,260.87488907154767,262.06756067148837,259.52975714524297,259.95123291015625,79739700
2018-09-27 00:00:00-04:00,260.42643063193634,261.77156213919125,260.14843897644533,260.6775207519531,59249500
2018-09-28 00:00:00-04:00,260.04985758126577,261.20667867745055,260.01400710136227,260.7044982910156,70091400
2018-10-01 00:00:00-04:00,261.95091213767705,262.68625730665565,260.9376026634764,261.61016845703125,62078900
2018-10-02 00:00:00-04:00,261.4577331542969,262.17512578926795,261.08111159930826,261.4577331542969,47258200
2018-10-03 00:00:00-04:00,262.51584530642924,262.93732092255243,261.2424695244532,261.6011657714844,64694600
2018-10-04 00:00:00-04:00,261.1170154945873,261.17081858487865,257.96044894144796,259.5566711425781,111545900
2018-10-05 00:00:00-04:00,259.78077762442024,260.3008831216245,256.6690388420152,258.1038513183594,105951700
2018-10-08 00:00:00-04:00,257.4133329334366,258.4625475957525,256.02337459599886,258.1038513183594,87742200
2018-10-09 00:00:00-04:00,257.7182849512629,259.0364877740068,257.1622741816713,257.72723388671875,74339000
2018-10-10 00:00:00-04:00,257.216071710459,257.28782739320775,249.1901356514282,249.56675720214844,214731000
2018-10-11 00:00:00-04:00,248.47275851660655,250.1048584959788,242.4465663646606,244.06971740722656,274840500
2018-10-12 00:00:00-04:00,248.19472950164527,248.4816975054959,244.2490152324118,247.45941162109375,183186500
2018-10-15 00:00:00-04:00,247.10068968418298,248.43687248861843,245.97974656754855,246.06942749023438,102263700
2018-10-16 00:00:00-04:00,248.04224993243807,251.82655425059886,247.5669712383767,251.4499053955078,118255800
2018-10-17 00:00:00-04:00,251.48586622578452,252.12255433924483,248.9032085578938,251.49484252929688,110626000
2018-10-18 00:00:00-04:00,250.5532091351138,251.15404670902106,246.5805931522614,247.86294555664062,134557500
2018-10-19 00:00:00-04:00,248.51758769747224,250.46352970546525,247.02897189114395,247.7284393310547,139901600
2018-10-22 00:00:00-04:00,248.400972343425,248.7237907959792,246.07838169830606,246.61643981933594,82415800
2018-10-23 00:00:00-04:00,242.97569480941434,246.49095787760152,240.87726474680275,245.3610382080078,146352700
2018-10-24 00:00:00-04:00,245.10989533273377,245.4955205663087,237.37092698932622,237.92691040039062,177806700
2018-10-25 00:00:00-04:00,239.77424414032916,243.74686036437396,238.74298184599124,242.19546508789062,138061500
2018-10-26 00:00:00-04:00,238.46493068666237,243.0204307794514,235.2097079916343,237.93582153320312,201574600
2018-10-29 00:00:00-04:00,241.04761498312337,242.34792004292308,233.02167808446947,236.61764526367188,160749100
2018-10-30 00:00:00-04:00,236.44726049245142,240.43780141909775,235.9540291194226,240.12393188476562,157116000
2018-10-31 00:00:00-04:00,242.70660016473437,245.02024210215998,242.23132137398812,242.6886749267578,128296300
2018-11-01 00:00:00-04:00,243.5585274099487,245.46861887156703,242.46448582646087,245.27133178710938,99495000
2018-11-02 00:00:00-04:00,246.383308348183,246.81376037677262,241.75605166625672,243.818603515625,122634100
2018-11-05 00:00:00-05:00,244.31182949328038,245.71974080681895,243.3343702469705,245.16375732421875,65622500
2018-11-06 00:00:00-05:00,245.10097109300546,246.87652766636725,245.0381917036822,246.71511840820312,60085900
2018-11-07 00:00:00-05:00,248.90314986445063,252.07766811321994,248.47269789904666,251.99696350097656,102752100
2018-11-08 00:00:00-05:00,251.1899254110089,252.18533727761735,250.39182802377377,251.5396728515625,65584900
2018-11-09 00:00:00-05:00,250.22138780666992,250.40969857449798,247.66563220476698,249.08251953125,98812600
2018-11-12 00:00:00-05:00,248.57133001185082,248.81344382413087,243.90819664125658,244.42832946777344,99673600
2018-11-13 00:00:00-05:00,244.89461832033794,246.90333911144967,243.24459376095783,243.97096252441406,98176600
2018-11-14 00:00:00-05:00,245.85419464390174,246.25771771213653,240.7337345772979,242.3030548095703,125335900
2018-11-15 00:00:00-05:00,241.02967877254585,245.29823904478866,239.44243312430632,244.8319091796875,135101400
2018-11-16 00:00:00-05:00,243.72892194802944,246.383307700412,243.2087889940041,245.4686279296875,126668000
2018-11-19 00:00:00-05:00,244.85879889442063,245.15474319709918,240.3929791155882,241.31663513183594,103061700
2018-11-20 00:00:00-05:00,237.962751078101,239.43344153293177,235.9809313782968,236.8507843017578,136021300
2018-11-21 00:00:00-05:00,238.41115323380933,239.56797427428896,237.648933754274,237.6578826904297,75563700
2018-11-23 00:00:00-05:00,236.00783829393833,237.4785287822725,235.90920843684947,236.07061767578125,42807900
2018-11-26 00:00:00-05:00,238.33938673526117,240.10599402311806,237.94481260429404,239.88180541992188,79981400
2018-11-27 00:00:00-05:00,238.84159171656168,240.68890380859375,238.23180522083328,240.68890380859375,75502400
2018-11-28 00:00:00-05:00,241.764985167016,246.23080444335938,240.62608959511982,246.23080444335938,127629600
2018-11-29 00:00:00-05:00,245.45063833909236,247.1006631455524,244.3027938056083,245.69277954101562,82346400
2018-11-30 00:00:00-05:00,245.54035883865245,247.75534365100785,245.21754033973917,247.1903839111328,98204200
2018-12-03 00:00:00-05:00,251.34234548101182,251.44995164032227,248.85834541434582,250.46351623535156,103176300
2018-12-04 00:00:00-05:00,249.62954245476013,250.05999446105452,242.03403084645882,242.347900390625,177986000
2018-12-06 00:00:00-05:00,238.46491727617703,242.09676127156055,235.34420243686148,241.9801788330078,204185400
2018-12-07 00:00:00-05:00,241.63947508654044,243.21777186305357,235.51465350817443,236.35760498046875,161018900
2018-12-10 00:00:00-05:00,236.1782910100137,237.78348965401588,231.91870600376274,236.8060302734375,151445900
2018-12-11 00:00:00-05:00,240.02532949846568,240.21364029390534,235.38014743243838,236.8597869873047,121504400
2018-12-12 00:00:00-05:00,239.85494515401493,241.2269785469903,237.97175508977213,238.05245971679688,97976700
2018-12-13 00:00:00-05:00,239.0030029391927,239.8728559114245,236.8507975814697,237.97174072265625,96662700
2018-12-14 00:00:00-05:00,235.81057738974627,236.77011136120362,233.02168377377242,233.57766723632812,116961100
2018-12-17 00:00:00-05:00,232.6180905684608,233.73903359102158,227.354146513199,228.99520874023438,165492300
2018-12-18 00:00:00-05:00,230.6453002502516,231.31786621828294,227.13001008262503,228.74417114257812,134515100
2018-12-19 00:00:00-05:00,228.8248405458802,232.61810819023322,223.60573655282965,225.3185272216797,214992800
2018-12-20 00:00:00-05:00,224.0630897715264,225.64137283491897,219.3909926003591,221.65081787109375,252053400
2018-12-21 00:00:00-05:00,222.55736503717284,225.23628062086883,216.45989430859763,217.1093292236328,255345600
2018-12-24 00:00:00-05:00,215.61197561901807,217.23556257103576,211.3094874002884,211.37261962890625,147311600
2018-12-26 00:00:00-05:00,212.84289194685599,222.05221557617188,210.84948508255926,222.05221557617188,218485400
2018-12-27 00:00:00-05:00,218.79599161110053,223.95536813231155,215.53980313185943,223.75694274902344,186267300
2018-12-28 00:00:00-05:00,225.1189990663162,226.76061613928792,222.29576178319286,223.46835327148438,153100200
2018-12-31 00:00:00-05:00,225.1009112945445,225.66917012860625,223.21575307662545,225.42562866210938,144299400
2019-01-02 00:00:00-05:00,221.87181089074002,226.58923518812233,221.8447522534414,225.66017150878906,126925200
2019-01-03 00:00:00-05:00,223.90130965986805,224.20799717993586,219.78823129307955,220.2753143310547,144140700
2019-01-04 00:00:00-05:00,223.324003825679,228.3029992354066,222.94516916323036,227.653564453125,142628800
2019-01-07 00:00:00-05:00,227.9241647328809,230.864651170118,227.02217350833402,229.4485321044922,103139100
2019-01-08 00:00:00-05:00,231.64937938021197,232.09134624594776,229.10575766900223,231.60426330566406,102512600
2019-01-09 00:00:00-05:00,232.31684108762002,233.5345346595669,231.08111760203465,232.68666076660156,95006600
2019-01-10 00:00:00-05:00,231.14426436256983,233.76003323135234,230.45874226981556,233.50747680664062,96823900
2019-01-11 00:00:00-05:00,232.42509689449088,233.62476066259418,231.83880809184683,233.5977020263672,73858100
2019-01-14 00:00:00-05:00,231.68544816880714,232.98431770874248,231.27956864169428,232.1725311279297,70908200
2019-01-15 00:00:00-05:00,232.5514133336586,235.14915279095234,232.5423846117708,234.8334503173828,85208300
2019-01-16 00:00:00-05:00,235.2663059124893,236.2945888892616,235.05886559465662,235.40162658691406,77636700
2019-01-17 00:00:00-05:00,234.5267491913682,238.05353821394255,234.4816331137865,237.18760681152344,96118400
2019-01-18 00:00:00-05:00,239.00962940531736,240.81361173980105,237.22367698460755,240.3445587158203,127900300
